mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
66.54798769950867,1.527217149734497,13.272186994552612,0.05475497245788574,3,2,110,"{'rf__min_samples_leaf': 3, 'rf__min_samples_split': 2, 'rf__n_estimators': 110}",0.6156767019256849,0.6041495292934833,0.6099131156095841,0.005763586316100799,5,0.6761200521966072,0.6782367233599444,0.6771783877782758,0.0010583355816686235
68.78335869312286,0.4271031618118286,13.57785189151764,0.6236025094985962,3,2,120,"{'rf__min_samples_leaf': 3, 'rf__min_samples_split': 2, 'rf__n_estimators': 120}",0.614103376482303,0.605534752032149,0.609819064257226,0.004284312225076969,6,0.6728271292825385,0.6821611308646258,0.6774941300735822,0.004667000791043652
58.249523520469666,0.18555033206939697,12.679877638816833,0.4620624780654907,1,0.005,100,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 0.005, 'rf__n_estimators': 100}",0.5774804905239687,0.5638517961256347,0.5706661433248017,0.006814347199166959,13,0.604800293147673,0.6058220432076161,0.6053111681776446,0.000510875029971547
61.801730036735535,0.6440223455429077,13.05291748046875,0.1768326759338379,1,0.005,110,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 0.005, 'rf__n_estimators': 110}",0.5759746906113333,0.562576513796026,0.5692756022036797,0.006699088407653653,16,0.6057446030003659,0.6071363220494054,0.6064404625248856,0.0006958595245197263
69.15664601325989,0.8843700885772705,14.370916962623596,0.5709468126296997,1,0.005,120,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 0.005, 'rf__n_estimators': 120}",0.575186567164179,0.564927127409497,0.570056847286838,0.00512971987734101,15,0.6066324661048004,0.6080117066032559,0.6073220863540281,0.0006896202492277514
56.280508160591125,0.590523362159729,13.419541954994202,0.044492363929748535,1,0.01,100,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 0.01, 'rf__n_estimators': 100}",0.5377620369484062,0.5297630514351763,0.5337625441917913,0.003999492756614931,27,0.5494191582555703,0.5532117065754466,0.5513154324155085,0.0018962741599381494
60.0591094493866,2.068608045578003,13.118453025817871,0.048329830169677734,1,0.01,110,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 0.01, 'rf__n_estimators': 110}",0.543252265140677,0.5289750265162473,0.5361136458284621,0.007138619312214878,23,0.5514817629179332,0.5566073457023855,0.5540445543101593,0.002562791392226149
63.27512311935425,0.07055234909057617,13.654938101768494,0.2707904577255249,1,0.01,120,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 0.01, 'rf__n_estimators': 120}",0.545246931201827,0.5321913194110288,0.5387191253064278,0.006527805895399086,19,0.5588040495789572,0.5588958215163546,0.5588499355476559,4.58859686987001e-05
67.80587267875671,0.1474003791809082,12.948103666305542,0.09348583221435547,1,2,100,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.6269940849614626,0.6158028271112722,0.6213984560363675,0.005595628925095186,3,0.7442707040622156,0.7512966164485059,0.7477836602553607,0.0035129561931451225
72.17946374416351,0.060340285301208496,13.11027181148529,0.06490647792816162,1,2,110,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 110}",0.6276338204967273,0.6185268865793041,0.6230803535380157,0.004553466958711616,1,0.7419809365934521,0.7495052770448549,0.7457431068191536,0.003762170225701411
77.59639346599579,0.13296020030975342,13.556050896644592,0.10470879077911377,1,2,120,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 120}",0.6282750603594742,0.6155237922923829,0.6218994263259285,0.006375634033545685,2,0.7472146570933399,0.7486190122846071,0.7479168346889735,0.000702177595633624
